年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
111, CDLP144410PM,CDLP1,腦室腰椎腹腔分流導管+CONNECTOR/體內," ""美敦力""腦脊髓液腰椎腹膜分流系統""MEDTRONIC""LUMBOPERITONEAL SHUNT SYSTEM",44410;(44520自102年8月1日生效), SET,6219.0,美敦力,衛署醫器輸字第011362號,,,1
111, CDPC103105B0,CDPC1,腹腔導管,  PERITONEAL CATHETER,03105-L;M;H, EA,1897.0,長安,衛署醫器製字第001388號,,,0
111, CDPC123045CM,CDPC1,腹腔導管, HAKIM PERITONEAL CATHETER,82-3045, EA,1897.0,科舉,衛署醫器輸字第007778號,,,0
111, CDPC143103PM,CDPC1,腹腔導管, C.S.F CARDIAC/PERITONEAL CATHETER,43103;43111, EA,1897.0,美敦力,衛署醫器輸字第009959號,,,0
111, CDPC143209M4,CDPC1,腹腔導管, CSF FLOW CONTROL SHUNTS AND ACCESSORIES(CARDIAC/PERITONEAL CATHETERS ),43209;43522;43551, EA,1897.0,美敦力,衛署醫器輸字第009959號,,,0
111, CDPC121303CM,CDPC1,腹腔導管(壓力), ACCU-FLO BARIUM PISTAL SLIT VALVE PERITONEAL CATHETER,82-1301:3, EA,2191.0,科舉,衛署醫器輸字第009149號,,,0
111, CFD01888472C,CFD01,十二指腸灌食管整組(含STYLET)," ""柯惠""鼻胃管""COVIDIEN"" FEEDING TUBES",8884720858;8884721088;8884721252, 條,450.0,科舉,衛署醫器輸字第013572號,,,1
111, CFD0179801FL,CFD01,十二指腸灌食管整組(含STYLET), AG FREKA FEEDING TUBE SET 15FR. 100CM 艾極管灌餵食管袋組合套 *適應症請見備註欄,7980111, SET,450.0,費森尤斯卡比,衛署醫器輸字第017729號,,,1
111, CFD0120936CU,CFD01,十二指腸灌食管整組(含STYLET)," ""愛諾生"" 可福樂管灌餵食管""Avanos"" CORFLO Enteral Feeding Tubes",20-9366;20-9368;20-9361, SET,450.0,德業聚,衛署醫器輸字第019246號,,,1
111, CFD0120943CU,CFD01,十二指腸灌食管整組(含STYLET)," CORFLO ENTERAL FEEDING TUBE 43"" 8FR;10FR;12FR(含STYLE)※限G-I手術後併G-I TRACT溢漏或吻合須NPO者",20-9438;20-9431;20-9432, SET,450.0,德業聚,衛署醫器輸字第019246號,,,1
111, CFD0120955CU,CFD01,十二指腸灌食管整組(含STYLET)," ""CORPAK""CORFLO ENTERAL FEEDING TUBES""蔻沛""可福樂管灌餵食管",20-9558;20-9551, EA,450.0,德業聚,衛署醫器輸字第019246號,,,1
111, CFD01BSTPUEE,CFD01,十二指腸灌食管/條, ENTERAL FEEDING TUBE 8，10，12，14，16FGX125CM*適應症請見備註欄,BSTPU08;BSTPU10;BSTPU12;BSTPU14;BSTPU16, EA,125.0,新豐生醫,衛署醫器製字第001472號,,,0
111, CFD0202308P2,CFD02,成人矽質胃管-14FR(含)以上," ""太平洋""胃管-14FR~18FR""PAHSCO"" STOMACH TUBE-14FR~18FR",I02308;I02310;I02312;I02314;I02316;I02318;(I02320;I02322自1020701刪除)(I02308;I02310;I02312自1060401刪除), 條,65.6,太平洋,衛署醫器製字第003469號,,,1
111, CFD02ST000EF,CFD02,成人矽質胃管-14FR(含)以上," ""貝斯美德""矽質胃管-14FR~18FR""BESMED"" SILICONE STOMACH TUBING-14FR~18FR",ST-0006;ST-0008;ST-0010;ST-0012;ST-0014;ST-0016;ST-0018(ST-0006;ST-0008;ST-0010;ST-0012自1060401刪除), 條,65.6,貝斯美德,衛署醫器製字第001717號,,,1
111, CFD0222073WN,CFD02,成人矽質胃管-14FR(含)以上," ""世運""矽質胃管附蓋子-14FR~18FR""SEWOON"" GASTROINTESTINAL TUBE AND CATHETER(SILICONE)-14FR~18FR",2207-010(3);2207-012(3);2207-014(3);2207-016(3);2207-018(3)(2207-010(3);2207-012(3)自1060401刪除), 條,65.6,明惠,衛署醫器輸字第014128號,,,1
111, CFD0216120W6,CFD02,成人矽質胃管-14FR(含)以上," ""綠十字"" 矽質胃管-14FR~22FR""GREEN CROSS"" SILICONE STOMACH TUBE-14FR~22FR",YJ-109(規格為14FR:18FR，原規格6FR:12FR自1060401刪除), 條,65.6,益江,衛署醫器陸輸字第000086號,,,1
111, CFD022020NFM,CFD02,成人矽質胃管-14FR(含)以上," ""富強""胃管-14FR~20FR""FORTUNE"" STOMACH (GASTRIC) TUBE-14FR~20FR",2020-006:18;(2020-0004;0005;0020;自970401生效)(2020-0004:12自1060401刪除), 條,65.6,富強,衛署醫器製字第001039號,,,1
111, CFD02M7ST2MU,CFD02,成人矽質胃管-14FR(含)以上," ""華新""一次性使用胃管-14FR~22FR""MODERN"" STOMACH TUBE-14FR~22FR",411006:411022(411006:411012自1060401刪除), 條,65.6,華新,衛署醫器陸輸字第000306號,,,1
111, CFD02GT301EW,CFD02,成人矽質胃管-14FR(含)以上, 毅升一次性使用胃管-14FR~18FR  E-UP STOMACH TUBE(SILICON)-14FR~18FR,(GC082TO;GC102TO;GC122TO;GC142TO;GC162TO;GC182TO自1060401刪除)(GC142T;GC162T;GC182T自1060401生效), 條,65.6,毅升,衛署醫器陸輸字第000291號,,,1
111, CFD0202309P2,CFD02,兒童矽質胃管-8FR~12FR," ""太平洋""胃管-8FR~12FR""PAHSCO"" STOMACH TUBE-8FR~12FR",I02308;I02310;I02312, 條,75.0,太平洋,衛署醫器製字第003469號,,,1
111, CFD02ST812EF,CFD02,兒童矽質胃管-8FR~12FR," ""貝斯美德""矽質胃管""BESMED"" SILICONE STOMACH TUBING",ST-0008(ST-90080);ST-0010(ST-90100);ST-0012(ST-90120), 條,75.0,貝斯美德,衛署醫器製字第001717號,,,1
111, CFD022207CWN,CFD02,兒童矽質胃管-8FR~12FR," ""世運""矽質胃管附蓋子-10FR~12FR""SEWOON"" GASTROINTESTINAL TUBE AND CATHETER(SILICONE)-10FR~12FR",2207-010(3); 2207-012(3), 條,75.0,明惠,衛署醫器輸字第014128號,,,1
111, CFD0216121W6,CFD02,兒童矽質胃管-8FR~12FR," ""綠十字"" 矽質胃管-8FR~12FR""GREEN CROSS"" SILICONE STOMACH TUBE-8FR~12FR",YJ-109(規格8FR:12FR), 條,75.0,益江,衛署醫器陸輸字第000086號,,,1
111, CFD0220208FM,CFD02,兒童矽質胃管-8FR~12FR," ""富強""胃管-8FR~12FR""FORTUNE"" STOMACH (GASTRIC) TUBE-8FR~12FR",2020-0008：12, 條,75.0,富強,衛署醫器製字第001039號,,,1
111, CFD02GT302EW,CFD02,兒童矽質胃管-8FR~12FR, 毅升一次性使用胃管-8FR~12FR  E-UP STOMACH TUBE(SILICON)-8FR~12FR,GC082T;GC102T;GC122T, 條,75.0,毅升,衛署醫器陸輸字第000291號,,,1
111, CFD0220204FM,CFD02,早產/新生兒矽質胃管-6FR(含)以下," ""富強""胃管-4FR~6FR""FORTUNE"" STOMACH (GASTRIC) TUBE-4FR~6FR",2020-0004：6, 條,150.0,富強,衛署醫器製字第001039號,,,1
111, CFD04NJFT1CK,CFD04,由內視鏡經鼻腔空腸餵食管NASAL JEJUNAL FEEDING TUBE(含導線、餵食管、鼻引導管、餵食管接頭）," ""COOK""NASAL JEJUNAL FEEDING TUBE(含導線、餵食管、鼻引導管、餵食管接頭）""曲克""經鼻腔空腸餵食管※適應症請見備註欄",NJFT-8;NJFT-10, SET,2665.0,曲克,衛署醫器輸字第014034號,,,1
111, CFD04FREKAFL,CFD04,多功能經鼻腔空腸餵食管(具空腸餵食管、胃液引流減壓管、壓力調節管), 艾極管灌餵食管袋組合套-多功能鼻腸管 AG FREKA FEEDING TUBE SET-FREKA TRELUMINA,7750911, 組,4300.0,費森尤斯卡比,衛署醫器輸字第017729號,,,1
111, CFD05BPU08EE,CFD05,聚胺酯胃管PU Stomach Catheter, PU STOMACH CATHETER 聚胺酯胃管 ※適應症請見備註欄,BPU08:BPU10;BPU12;BPU14;BPU16;BPU18, EA,115.0,新豐化工,衛署醫器製字第002088號,,,0
111, CFD0600627BA,CFD06,PEGKIT胃造口術裝置組/首次使用(全套-PEGTUBE，SNARE，ADAPTER，RING，INTRODUCERNEEDLE，WIRE，CLAMP)," ""BARD""PONSKY PULL PEG DELUXE KIT (TUBE+WIRE+S+N+ADAP+BOL+SNARE+SCISSOR)""巴德""經皮內視鏡胃造口組(全套)",627, SET,4446.0,巴德,衛署醫器輸字第012678號,,,1
111, CFD060640N9K,CFD06,PEGKIT胃造口術裝置組/首次使用(全套-PEGTUBE，SNARE，ADAPTER，RING，INTRODUCERNEEDLE，WIRE，CLAMP)," ""愛諾生"" 經皮內視鏡胃造?組(全套)“AVANOS” PERCUTANEOUS ENDOSCOPIC GASTROSTOMY KIT (PEG KIT)",0640-14;0640-20;0640-24, 組,4446.0,世新,衛署醫器輸字第016781號,,,1
111, CFD06FLW01CK,CFD06,PEGKIT胃造口術裝置組/首次使用(全套-PEGTUBE，SNARE，ADAPTER，RING，INTRODUCERNEEDLE，WIRE，CLAMP), PERCUTANEOUS ENDOSCOPIC GASTROSTOMY SYSTEM 經皮內視鏡胃造口術系統(含FEEDING TUBE+鬱金香形頭+藍色導線+(A+N+D)※適應症請見備註欄,FLOW-20-PULL-I-S, SET,4446.0,曲克,衛署醫器輸字第021251號,,,1
111, CFD06PEG01CK,CFD06,PEGKIT胃造口術裝置組/首次使用(全套-PEGTUBE，SNARE，ADAPTER，RING，INTRODUCERNEEDLE，WIRE，CLAMP), PERCUTANEOUS ENDOSCOPIC GASTROSTOMY SYSTEM 胃造口術裝置組(含FEEDING TUBE+鬱金香形頭+藍色導線+(ADAPTER+ NEEDLE+DILATOR)※適應症請見備註欄,PEG-24-PULL-S;(PEG-24-PULL-I自991001生效);(PEG-24-PULL-I-S自1000101生效), SET,4446.0,曲克,衛署醫器輸字第010741號,,,1
111, CFD0679010FL,CFD06,PEGKIT胃造口術裝置組/首次使用(全套-PEGTUBE，SNARE，ADAPTER，RING，INTRODUCERNEEDLE，WIRE，CLAMP), PEG KIT(全套，含所材料在內)經皮內視鏡胃造廔組（PEG TUBE，ADAPTER，RING，INTRODUCER NEEDLE，WIRE，TUBING CLAMP),7901051, SET,4446.0,費森尤斯卡比,衛署醫器輸字第017729號,,,1
111, CFD0679010VZ,CFD06,PEGKIT胃造口術裝置組/首次使用(全套-PEGTUBE，SNARE，ADAPTER，RING，INTRODUCERNEEDLE，WIRE，CLAMP), FREKA PEG-SET GASTRIC(全套，含所有材料在內)福胃可胃造口術胃管套組（PEG TUBE，ADAPTER，RING，INTRODUCER NEEDLE，TUBING CLAMP),7901051;7901111;7751531, SET,4446.0,費森尤斯卡比,衛部醫器輸字第028986號,,,1
111, CFD0600031BA,CFD06,胃造口術裝置組/餵食管接頭," ""BARD""DUAL PORT FEEDING ADAPTOR 經皮內視鏡胃造口組:雙座餵食管接頭",000317;000318;000333, SET,195.0,巴德,衛署醫器輸字第012678號,,,1
111, CFD06PEGJ1CK,CFD06,胃造口術裝置組配件/空腸餵食管," ""COOK""GASTROSTOMY DEVICES/ACCESSORIES-JEJUNAL FEEDING TUBE ""曲克""胃造口術器材配件-空腸餵食管※適應症請見備註欄",PEGJ-12-24;PEGJ-12-24-I;(PEGJ-12-24-S;95-S;I-S;自100年4月1日生效);(PEGJ-12-24；PEGJ-12-24-I自1070301起刪除), EA,3277.0,曲克,衛署醫器輸字第016870號,,,0
111, CFD0612LVN9K,CFD06,胃造口術裝置組配件/Balloon型替換管," ""愛諾生"" 胃造?管""AVANOS"" GASTROSTOMY TUBE",0100-18;20;22;24;26;28;30;0100-12LV;14LV;16LV, 條,1520.0,世新,衛署醫器輸字第014317號,,,1
111, CFD068000NCL,CFD06,胃造口術裝置組配件/Balloon型替換管, GASTROSTOMY TUBE BALLOON FEEDING TUBE 胃造口術器材配件/BALLOON型替換管※適應症請見備註欄,8000001985:1987;8000002162:2168;0022650120;0140;0160;0180, EA,1520.0,世新,衛署醫器輸字第019217號,,,1
111, CFD06BRT01CK,CFD06,胃造口術裝置組配件/Balloon型替換管," ""COOK""GASTROSTOMY DEVICES/ACCESSORIES BALLOON FEEDING TUBE ""曲克""胃造口術器材配件/BALLOON型替換管※適應症請見備註欄",PEG-14-BRT;PEG-18-BRT;PEG-24-BRT;(PEG-14;18;24-BRT-S;自100年4月1日生效), EA,1520.0,曲克,衛署醫器輸字第016870號,,,1
111, CFD062019NFM,CFD06,胃造口術裝置組配件/Balloon型替換管," ""富強""胃造廔管 ""FORTUNE"" GASTROSTOMY CATHETERX *給付規定請見備註欄",2019-0012;0014;0016;0018;2019-0020;0022;0024;0026, EA,1520.0,富強,衛署醫器製字第001348號,,,1
111, CFD0600026BA,CFD06,胃造口術裝置組配件/低板胃造口術替換套含護理套組(鈕釦型替換管)," ""BARD"" BUTTON REPLACEMENT GASTROSTOMY DEVICE (BUTTON+OBTURATOR+BOLUS AND F-TUBES+DECOMP TUBE+SY)""巴德""鈕扣式置換胃造口組",000261:000263;000282:000287;000292;000293;000296, SET,4243.0,巴德,衛署醫器輸字第012678號,,,0
111, CFD06PASS1CK,CFD06,胃造口術裝置組配件/低板胃造口術替換套含護理套組(鈕釦型替換管), GASTROSTOMY DEVICES/ACCESSORIES  LOW PROFILE FEEDING TUBE 胃造口術器材配件/低板胃造口術替換套組(鈕釦型替換管)※適應症請見備註欄,PASS-20;24-1.2;1.7;2.4;3.4;4.4, EA,4243.0,曲克,衛署醫器輸字第016870號,,,0
111, CFD06PCK01CK,CFD06,胃造口術裝置組配件/護理套組," ""曲克""胃造口術器材配件/配件-低板胃造口術替換套組""COOK""GASTROSTOMY DEVICES/ACCESSORIES -LOW PROFILE FEEDING TUBE※適應症請見備註欄",PASS-PCK;PASS-PCK-I(PASS-PCK自1070301起刪除), 組,1462.0,曲克,衛署醫器輸字第016870號,,,1
111, CFD0601006BA,CFD06,PEG KIT胃造口術裝置組(半套/較整套短少RETRIEVAL SNARE)," ""BARD""PONSKY PULL PEG KIT (TUBE+WIRE+S+N+ADAP+BOL)""巴德""經皮內視鏡胃造口組(半套)",000644;000740;010060, SET,3634.0,巴德,衛署醫器輸字第012678號,,,1
111, CFD060644N9K,CFD06,PEG KIT胃造口術裝置組(半套/較整套短少RETRIEVAL SNARE)," ""愛諾生"" 經皮內視鏡胃造?組(半套)“AVANOS” PERCUTANEOUS ENDOSCOPIC GASTROSTOMY KIT (PEG KIT)",0644-14;0644-20;0644-24, 組,3634.0,世新,衛署醫器輸字第016781號,,,1
111, CFE04ECS10LY,CFE04,膠囊內視鏡, “奧林柏斯”膠囊內視鏡系統及其附件-膠囊內視鏡※適用於22-84歲“OLYMPUS” ENDOCAPSULE 10(EC-10) SYSTEM AND ACCESSORIES,EC-S10, 個,31526.0,元利,衛部醫器輸字第026900號,,,0
111, CFE04FGS037U,CFE04,膠囊內視鏡, 紀凡可吞式膠囊型腸胃道內視鏡攝影系統-內視鏡膠囊※可供10歲以上兒童使用PILLCAM ENDOSCOPY SYSTEM WITH PILLCAM SB3 CAPSULE - CAPSULE,FGS-0391;FGS-0395;FGS-0400, 個,31526.0,美敦力,衛部醫器輸字第029045號,,,0
111, CFE04SV300QU,CFE04,膠囊內視鏡, “膠視”膠囊內視鏡系統※適用於成人患者“CAPSOVISION” CAPSOCAM PLUS CAPSULE ENDOSCOPY SYSTEM,2795, 個,31526.0,理工,衛部醫器輸字第032850號,,,0
111, CFE04311746J,CFE04,膠囊內視鏡, “瑛美蒂”可吞式腸胃道膠囊攝影系統※適用於成年人“INTROMEDIC” CAPSULE ENDOSCOPE FOR MEDICAL USE,MC2000, 個,31526.0,實密,衛部醫器輸字第031174號,,,0
111, CFE04311756J,CFE04,膠囊內視鏡, “瑛美蒂”可吞式腸胃道膠囊攝影系統※適用於成人和兩歲以上之幼童“INTROMEDIC” CAPSULE ENDOSCOPE FOR MEDICAL USE,MC-1600, 個,31526.0,實密,衛部醫器輸字第031174號,,,0
111, CFE04237846J,CFE04,膠囊內視鏡," ""瑛美蒂""可吞式腸胃道膠囊攝影系統※適用於18歲以上""INTROMEDIC” CAPSULE ENDOSCOPE FOR MEDICAL USE",MC-1000, 個,31526.0,實密科技,衛署醫器輸字第023784號,,,0
111, CFE04MEC015C,CFE04,膠囊內視鏡, “鏡善”膠囊內視鏡系統-內視鏡膠囊※禁忌症：18歲以下及70歲以上之患者。“JINSHAN” OMOM CAPSULE ENDOSCOPY SYSTEM-CAPSULE,JS-MEC-1, 個,31526.0,德瑪凱,衛部醫器陸輸字第000946號,,,0
111, CGS04SLE3DBK,CGS04,特殊心律調節導線使用之可調彎導管," ""百多力""勝能特電極導入系統導管(特殊心律調節導線使用)""BIOTRONIK""SELECTRA 3D CATHETER FOR LEAD INTRODUCER SYSTEM",Selectra 3D-40;55;65-32;39；(Selectra 3D-40;55;65-32;39);(Selectra 3D-40;55;65-42自1101101生效), 組,2230.0,百多力,衛部醫器輸字第033605號,,,1
111, CGS04CC315M4,CGS04,特殊心律調節導線使用之可調彎導管," ""美敦力""輸送導管""MEDTRONIC""C315 DELIVERY CATHETER",C315-H20;H40;HIS;J;S4;S5;S10, 支,2230.0,美敦力,衛部醫器輸字第030914號,,,1
111, CKDD15553NBA,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓), DUAL-LUMEN NIAGARA SLIM CATH DIALYSIS CATH KIT(C+N+G+D),5553-150;200;240, SET,1388.0,巴德,衛署醫器輸字第010190號,,,0
111, CKDD15554NBA,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓), DUAL-LUMEN NIAGARA SLIM CATH DIALYSIS CATH KIT(C+N+G+D),5554-120;150;200, SET,1388.0,巴德,衛署醫器輸字第010190號,,,0
111, CKDD1K3500VC,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓), DIALYSIS CATHETERS KIT(CATH+DILATOR+GUIDE WIRE+NEEDLE)12.5CM:24CM(自950401起型號更改為5678125.5678150.5678240.文號0940040227,DLK-3500/(5678125自950401生效);DLK-4000/(5678150自950401生效);DLK-4424/(5678240自950401生效), SET,1388.0,巴德,衛署醫器輸字第008537號,,,0
111, CKDD122334BQ,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""BIOTEQ""HEMODIALYSIS CATHETER KIT(2 LUMEN CATHETER+NEEDLE+GUIDE WIRE+DILATOR)血液透析導管組",BT-HD-KS2111:KS2113;KS2121:KS2123;KS2211:KS2213-0812:13525, SET,1388.0,邦特,衛署醫器製字第002904號,,,0
111, CKDD124334BQ,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""BIOTEQ""2 LUMEN HEMODIALYSIS CATHETER KIT(C+N+G+D)血液透析導管組",BT-HD-KS2211-1215, SET,1388.0,邦特,衛署醫器製字第002904號,,,0
111, CKDD1135132C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters(DUAL LUMEN) KIT",8888135131;8888135161;8888135191;8888135241(刪除產品型號8888135131自1080301生效), 組,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD1170052C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters-MAHURKAR KIT",8813817005;8831661001, SET,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD1170092C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters-MAHURKAR KIT，CURVED EXT.",8813817009;8832539007;8817143005(刪除產品型號8813817009;8817143005自1080301生效), 組,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD1212132C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""瑪護卡伊利急性雙腔導管組""COVIDIEN"" MAHURKAR ELITE ACUTE DUAL LUMEN CATHETER",8888221213;8888221216;8888221220;8888221224;8888221230;8888222213;8888222216;8888222220;8888222224;8888223213;8888223216;8888223220;8888211213;8888211216;8888211220;8888211224;8888211230;8888212213;8888212216;8888212220;8888212224;8888213213;8888213216;8888213220, SET,1388.0,美敦力,衛部醫器輸字第025603號,,,0
111, CKDD1390032C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters-MAHURKAR DUAL LUMEN KIT",8832539003, SET,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD1881SK2C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters-MAHURKAR KIT",8817146001;8813793009, SET,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD1883CK2C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters-MAHURKAR KIT，CURVED EXT.",8830415003;8832539006, SET,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD1883SK2C,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""柯惠""急性血液透析導管(C+N+G+D)""Covidien"" Acute Hemodialysis Catheters-MAHURKAR KIT",8830415001;8832539001, SET,1388.0,美敦力,衛署醫器輸字第009562號,,,0
111, CKDD112122AR,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓), LARGE-BORE MULTILUMEN HEMODIALYSIS CATHETER,CS-12122-F;CS-15122F, EA,1388.0,泰利福,衛署醫器輸字第008630號,,,0
111, CKDD122122AR,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""ARROW""ARROWGARD CATHETERS SETS(CATH+NEEDLE+GUIDEWIRE+DILATOR+SHEATH) 2 LUMEN ""亞諾""抗感染安全尖端導管",CU-22122-F, SET,1388.0,泰利福,衛署醫器輸字第021560號,,,0
111, CKDD123122AR,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""ARROW""ARROWGARD CATHETERS SETS(CATH+NEEDLE+GUIDEWIRE+DILATOR+SHEATH)2LUMEN""亞諾""抗感染安全尖端導管",CS-22122-F;CU-23122-F;CS-25122-F;CU-25122-F;(CS-26122-F自1020501生效), SET,1388.0,泰利福,衛署醫器輸字第021560號,,,0
111, CKDD1C2122AR,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""亞諾""多腔式血液透析導管-雙腔(C+N+D+G+S)""ARROW"" MULTI-LUMEN HEMODIALYSIS CATHETER SET(C+N+D+G+S)",CS-12122-E;CS-12122-F;CS-15122-E;CS-15122-F(擴增CS-22122-F;CS-22142-F;CF;CS-25122-F;CS-25142-F;CF;CS-26142-F;CU-22122;23122;25122-F自1061101生效), 組,1388.0,泰利福,衛部醫器輸字第027821號,,,0
111, CKDD1M2122AR,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓)," ""亞諾""多腔式血液透析導管-雙腔(C+N+D+G+S)""ARROW"" MULTI-LUMEN HEMODIALYSIS CATHETER-2 LUMEN SET (C+N+D+G+S)",CS-12122-F; CS-12122-E; CS-15122-F; CS-15122-E; CS-12142-F; CS-12142-CF;CS-15142-F;CS-15142-CF;CU-13122-F, 組,1388.0,泰利福,衛部醫器輸字第029052號,,,0
111, CKDD1XTP11M0,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓), “美德康”短期血液透析導管與配件“MEDCOMP” SHORT-TERM HEMODIALYSIS CATHETERS AND ACCESSORIES,XTP114MTE;XTP116MTE;XTP118MTE;XTP119MTE;XTP114IJSE;XTP116IJSE;XTP118IJSE, 組,1388.0,景年,衛部醫器輸字第031934號,,,0
111, CKDD1XTP94M0,CKDD1,雙迴路透析導管組(CATH+NEEDLE+GUIDEWIRE+DILATOR半月型.同心圓), “美德康”短期血液透析導管與配件-小兒“MEDCOMP” SHORT-TERM HEMODIALYSIS CATHETERS AND ACCESSORIES,XTP94MT;XTP96MT;XTP98MT;T73M;T74M;T94M;T96M;T98M, 組,1388.0,景年,衛部醫器輸字第031934號,,,0
111, CKDD154334BQ,CKDD1,雙迴路透析導管(半月型.同心圓)+dilator," ""BIOTEQ""HEMODIALYSIS CATHETER KIT""邦特""血液透析導管組(雙腔)",BT-HD-CS-2111:2113;2121:2123;2211:2213;3111:3113;3121:3123;3211:3213-0812:13525-D, EA,724.0,邦特,衛署醫器製字第002904號,,,0
111, CKDD115122AR,CKDD1,雙迴路透析導管(半月型.同心圓)+dilator, ARROW-HOWES LARGE-BORE MULTI-LUMEN HEMODIALYSIS CATHETER雙腔輸液導管組,MC-12122F;MC-15122F, SET,724.0,泰利福,衛署醫器輸字第008630號,,,0
